id_order;country;state;city;weight;order_status
876;Francia;Saône-et-Loire;Busières;0.900000;Entregado
877;España;Madrid;Madrid;17.600000;Entregado
878;España;Málaga;Colmenar;2.840000;Entregado
879;España;Madrid;"Morata de tajuña";336.030000;Entregado
880;España;Granada;Granada;0.980000;Entregado
881;Francia;Finistère;"Fouesnant ";7.320000;Entregado
882;España;Barcelona;Barcelona;2.190000;Entregado
883;España;València;"BORBOTÓ, VALÈNCIA";93.800000;Entregado
886;Francia;Indre-et-Loire;TOURS;163.700000;Entregado
887;España;Cáceres;"Torrejón el Rubio";736.190000;Entregado
889;Francia;Gironde;Bordeaux;40.800000;Entregado
890;Francia;Calvados;"Dampierre - Val de drome";176.800000;Entregado
891;España;Madrid;Madrid;517.600000;Entregado
892;Francia;Indre-et-Loire;Huismes;192.400000;Entregado
893;España;Barcelona;Barcelona;2.360000;Entregado
894;España;Bizkaia;Bilbao;7.640000;"Recogido por cliente en almacén"
895;España;Málaga;Competa;3.350000;Entregado
896;España;Málaga;MALAGA;2.140000;Entregado
897;España;Barcelona;"Sant Cugat del Vallès";327.840000;Entregado
898;Francia;Seine-Saint-Denis;BOBIGNY;24.900000;Entregado
899;España;Gipuzkoa;Hondarribia;7.000000;Entregado
900;España;Guadalajara;Guadalajara;370.770000;Entregado
901;España;València;"El Puig de Santa María";171.440000;Entregado
902;España;Madrid;FUENLABRADA;3.700000;Entregado
903;Francia;Bouches-du-Rhône;Marseille;39.000000;Entregado
904;España;Lugo;LUGO;90.660000;Entregado
905;España;Barcelona;Barcelona;4.920000;Entregado
906;España;Zaragoza;"Zaragoza Torralba de Ribota";3.050000;Entregado
907;Francia;París;PARIS;1.400000;Entregado
908;Francia;Indre;CHATEAUROUX;285.000000;Entregado
909;Francia;Rhône;Villeurbanne;262.170000;Entregado
910;Francia;Ain;"Saint-Genis Pouilly";2.040000;Entregado
911;España;Málaga;Malaga;31.400000;Entregado
912;España;Cáceres;"Peraleda de la mata";3.000000;Entregado
913;España;Alacant;"Sueca (Valencia)";4.110000;"Recogido por cliente en almacén"
914;España;Alacant;Aspe;0.640000;Entregado
915;Francia;París;Paris;0.350000;"Recogido por cliente en almacén"
916;España;Madrid;Madrid;111.800000;Entregado
917;España;València;Valencia;378.200000;"Recogido por cliente en almacén"
918;España;Barcelona;"Santa María De Palautordera";492.600000;Entregado
919;Francia;París;"Paris ";571.200000;Entregado
920;España;"Palma de Mallorca";Palma;0.700000;Entregado
921;España;Girona;Olot;1.800000;Entregado
922;España;Barcelona;"Canet de Mar";2.000000;Entregado
923;España;Madrid;Madrid;6.360000;Entregado
924;Francia;Maine-et-Loire;"Les ponts de ce";7.950000;Entregado
925;España;"Palma de Mallorca";Palma;8.000000;Entregado
926;Francia;Calvados;Villerville;204.000000;Entregado
927;España;Madrid;ARANJUEZ;0.890000;Reembolsado
928;España;Cádiz;"Zahara de los atunes ";190.900000;Entregado
929;Francia;París;Paris;176.800000;Entregado
930;España;València;Onda;0.000000;Reembolsado
931;España;Barcelona;Barcelona;1.200000;Entregado
932;España;Barcelona;Barcelona;163.200000;Entregado
933;Francia;Seine-Saint-Denis;"Neuilly sur Marne ";95.200000;Entregado
934;España;Bizkaia;Bilbao;248.370000;Entregado
935;España;Barcelona;"Vilanova i la Geltrú";3.600000;Entregado
936;España;Barcelona;"Barcelona ";17.600000;Entregado
937;España;València;Valencia;10.540000;"Recogido por cliente en almacén"
938;Bélgica;Bruxelles-Capitale;Evere;54.400000;Entregado
939;España;Madrid;Madrid;110.900000;Entregado
940;España;Cuenca;Cuenca;1500.390000;Entregado
941;España;Madrid;MADRID;3.770000;Entregado
942;España;Gipuzkoa;ERRENTERIA;4.850000;"Recogido por cliente en almacén"
943;Francia;Yvelines;Houilles;1.200000;Entregado
944;Francia;"Seine, Hauts-de-";"Neuilly sur Seine";4.050000;Entregado
